station_id_int,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys
4148,Intervale Ave & Westchester Ave,7948.1,40.821967,-73.896752,71,"KEY, CREDITCARD",27,FALSE,11,0,15,0,TRUE,TRUE,TRUE,FALSE
3570,35 Ave & 37 St,6563.12,40.7557327,-73.9236611,71,"KEY, CREDITCARD",31,FALSE,11,0,20,0,TRUE,TRUE,TRUE,FALSE
3160,Central Park West & W 76 St,7253.04,40.77896784,-73.97374737,71,"KEY, CREDITCARD",39,FALSE,11,0,26,0,TRUE,TRUE,TRUE,FALSE
4714,West Broadway & Watts St,5569.07,40.72323,-74.00314,71,"KEY, CREDITCARD",14,FALSE,12,0,1,0,TRUE,TRUE,TRUE,FALSE
3845,Irving Ave & Harman St,4856.05,40.70108,-73.9179,71,"KEY, CREDITCARD",21,FALSE,12,0,9,0,TRUE,TRUE,TRUE,FALSE
3415,Prospect Pl & 6 Ave,4166.08,40.6793307,-73.97519523,71,"KEY, CREDITCARD",25,FALSE,12,0,13,0,TRUE,TRUE,TRUE,FALSE
3775,Suydam St & Knickerbocker Ave,4939.07,40.702013,-73.923769,71,"KEY, CREDITCARD",27,FALSE,12,0,15,0,TRUE,TRUE,TRUE,FALSE
411,E 6 St & Avenue D,5506.14,40.72228087,-73.97668709,71,"KEY, CREDITCARD",31,FALSE,12,0,18,0,TRUE,TRUE,TRUE,FALSE
4370,29 St & 5 Ave,3523.06,40.656986,-73.998194,71,"KEY, CREDITCARD",19,FALSE,13,0,5,0,TRUE,TRUE,TRUE,FALSE
4823,61 St & Laurel Hill Blvd,5998.09,40.7388,-73.90338,71,"KEY, CREDITCARD",19,FALSE,13,0,5,0,TRUE,TRUE,TRUE,FALSE
4154,Faile St & Garrison Ave,7922.01,40.820578,-73.888271,71,"KEY, CREDITCARD",19,FALSE,13,0,6,0,TRUE,TRUE,TRUE,FALSE
3398,Smith St & 9 St,4077.04,40.6746957,-73.99785768,71,"KEY, CREDITCARD",23,FALSE,13,0,10,0,TRUE,TRUE,TRUE,FALSE
4369,23 St & 3 Ave,3707.01,40.662611,-73.998623,71,"KEY, CREDITCARD",24,FALSE,13,0,9,0,TRUE,TRUE,TRUE,FALSE
4960,7 Ave & 62 St,2821.05,40.63556,-74.01298,71,"KEY, CREDITCARD",30,FALSE,13,0,17,0,TRUE,TRUE,TRUE,FALSE
4485,Prospect Park SW & 16 St,3498.09,40.657265,-73.974165,71,"KEY, CREDITCARD",33,FALSE,13,0,19,0,TRUE,TRUE,TRUE,FALSE
4112,Wards Meadow Comfort Station,7327.01,40.78294,-73.93077,71,"KEY, CREDITCARD",18,FALSE,14,0,2,0,TRUE,TRUE,TRUE,FALSE
3395,Henry St & W 9 St,4086.06,40.6763744,-74.00324957,71,"KEY, CREDITCARD",19,FALSE,14,0,5,0,TRUE,TRUE,TRUE,FALSE
4155,E 169 St & Fox St,8024.05,40.827184,-73.893721,71,"KEY, CREDITCARD",19,FALSE,14,0,5,0,TRUE,TRUE,TRUE,FALSE
4398,65 St & 2 Ave,3019.02,40.640493,-74.02564,71,"KEY, CREDITCARD",21,FALSE,14,0,7,0,TRUE,TRUE,TRUE,FALSE
4761,33 St & Queens Blvd,6185.07,40.74436532,-73.93172398,71,"KEY, CREDITCARD",24,FALSE,14,0,10,0,TRUE,TRUE,TRUE,FALSE
4643,E 39 St & 2 Ave,6345.08,40.74803319,-73.97382796,71,"KEY, CREDITCARD",31,FALSE,14,0,15,0,TRUE,TRUE,TRUE,FALSE
3077,Stagg St & Union Ave,5117.05,40.70877084,-73.95095259,71,"KEY, CREDITCARD",33,FALSE,14,0,19,0,TRUE,TRUE,TRUE,FALSE
522,E 51 St & Lexington Ave,6659.01,40.75714758,-73.97207836,71,"KEY, CREDITCARD",75,FALSE,14,0,60,0,TRUE,TRUE,TRUE,FALSE
4828,65 St & Broadway,6417.11,40.74937227,-73.89738768,71,"KEY, CREDITCARD",18,FALSE,15,0,3,0,TRUE,TRUE,TRUE,FALSE
4353,Prospect Ave & Vanderbilt St,3426.02,40.653368,-73.976291,71,"KEY, CREDITCARD",19,FALSE,15,0,3,0,TRUE,TRUE,TRUE,FALSE
4448,9 Ave & W 219 St,8696.05,40.871094,-73.911503,71,"KEY, CREDITCARD",19,FALSE,15,0,3,0,TRUE,TRUE,TRUE,FALSE
4094,Park Ave & E 162 St,8016.07,40.825716,-73.915585,71,"KEY, CREDITCARD",21,FALSE,15,0,4,0,TRUE,TRUE,TRUE,FALSE
4203,Westchester Ave & Southern Blvd,8004.03,40.824956,-73.891677,71,"KEY, CREDITCARD",21,FALSE,15,0,6,0,TRUE,TRUE,TRUE,FALSE
3949,Brook Ave & E 138 St,7707.08,40.807408,-73.91924,71,"KEY, CREDITCARD",23,FALSE,15,0,6,0,TRUE,TRUE,TRUE,FALSE
4064,Southern Blvd & E 142 St,7719.13,40.80734744,-73.90809774,71,"KEY, CREDITCARD",23,FALSE,15,0,8,0,TRUE,TRUE,TRUE,FALSE
4759,31 Pl & Hunters Point Ave,6033.01,40.74021357,-73.93537045,71,"KEY, CREDITCARD",19,FALSE,16,0,3,0,TRUE,TRUE,TRUE,FALSE
4825,64 St & 51 Ave,5956.04,40.73577,-73.90184,71,"KEY, CREDITCARD",19,FALSE,16,0,3,0,TRUE,TRUE,TRUE,FALSE
3456,Jackson St & Leonard St,5332.1,40.71638032,-73.94821286,71,"KEY, CREDITCARD",21,FALSE,16,0,5,0,TRUE,TRUE,TRUE,FALSE
4942,St Marks Ave & Thomas S. Boyland St,4023.01,40.67313,-73.91387,71,"KEY, CREDITCARD",21,FALSE,16,0,5,0,TRUE,TRUE,TRUE,FALSE
3609,Vernon Blvd & 31 Ave,7003.06,40.7692475,-73.9354504,71,"KEY, CREDITCARD",23,FALSE,16,0,7,0,TRUE,TRUE,TRUE,FALSE
3757,Stagg St & Morgan Ave,5170.01,40.710681,-73.93372,71,"KEY, CREDITCARD",23,FALSE,16,0,7,0,TRUE,TRUE,TRUE,FALSE
4134,Longwood Ave & Southern Blvd,7849.1,40.816343,-73.896447,71,"KEY, CREDITCARD",24,FALSE,16,0,6,0,TRUE,TRUE,TRUE,FALSE
3221,47 Ave & 31 St,6151.03,40.743,-73.93561,71,"KEY, CREDITCARD",27,FALSE,16,0,10,0,TRUE,TRUE,TRUE,FALSE
4215,Hudson St & W 13 St,6115.06,40.74005709,-74.00527418,71,"KEY, CREDITCARD",28,FALSE,16,0,11,0,TRUE,TRUE,TRUE,FALSE
3436,Greenwich St & Hubert St,5470.1,40.721319,-74.010065,71,"KEY, CREDITCARD",35,FALSE,16,0,19,0,TRUE,TRUE,TRUE,FALSE
4754,Murray St & West St,5329.08,40.71503,-74.01246,71,"KEY, CREDITCARD",41,FALSE,16,0,22,0,TRUE,TRUE,TRUE,FALSE
3849,Suydam St & St. Nicholas Ave,5043.06,40.70636,-73.91945,71,"KEY, CREDITCARD",17,FALSE,17,0,0,0,TRUE,TRUE,TRUE,FALSE
3088,Union Ave & Jackson St,5300.06,40.7160751,-73.952029,71,"KEY, CREDITCARD",19,FALSE,17,0,1,0,TRUE,TRUE,TRUE,FALSE
3453,Devoe St & Lorimer St,5259.06,40.71335226,-73.94910336,71,"KEY, CREDITCARD",19,FALSE,17,0,2,0,TRUE,TRUE,TRUE,FALSE
3851,Metropolitan Ave & Stewart Ave,5273.01,40.71401,-73.92793,71,"KEY, CREDITCARD",20,FALSE,17,0,3,0,TRUE,TRUE,TRUE,FALSE
3394,Columbia St & W 9 St,4086.05,40.6769993,-74.00647134,71,"KEY, CREDITCARD",21,FALSE,17,0,2,0,TRUE,TRUE,TRUE,FALSE
3179,Park Ave & Marcus Garvey Blvd,4768.02,40.698617,-73.941342,71,"KEY, CREDITCARD",23,FALSE,17,0,5,0,TRUE,TRUE,TRUE,FALSE
4186,E 149 St & Park Ave,7884.04,40.818154,-73.925294,71,"KEY, CREDITCARD",27,FALSE,17,0,8,0,TRUE,TRUE,TRUE,FALSE
3761,Cedar St & Myrtle Ave,4751.01,40.697842,-73.926241,71,"KEY, CREDITCARD",27,FALSE,17,0,10,0,TRUE,TRUE,TRUE,FALSE
5024,Ave C & E 16 St,5769.06,40.7298483,-73.97455215,71,"KEY, CREDITCARD",32,FALSE,17,0,15,0,TRUE,TRUE,TRUE,FALSE
4804,Woodside Ave & Roosevelt Ave,6234.03,40.74549,-73.90605,71,"KEY, CREDITCARD",19,FALSE,18,0,0,0,TRUE,TRUE,TRUE,FALSE
4372,34 St & 5 Ave,3451.01,40.654098,-74.001131,71,"KEY, CREDITCARD",19,FALSE,18,0,1,0,TRUE,TRUE,TRUE,FALSE
4758,Borden Ave & Review Ave,6001.01,40.73866345,-73.94093804,71,"KEY, CREDITCARD",19,FALSE,18,0,1,0,TRUE,TRUE,TRUE,FALSE
3853,Harrison Pl & Porter Ave,5090.06,40.70686,-73.92851,71,"KEY, CREDITCARD",20,FALSE,18,0,2,0,TRUE,TRUE,TRUE,FALSE
3326,Clinton St & Centre St,4045.01,40.67434,-74.00194698,71,"KEY, CREDITCARD",21,FALSE,18,0,2,0,TRUE,TRUE,TRUE,FALSE
4347,21 St & 4 Ave,3668.04,40.662584,-73.995554,71,"KEY, CREDITCARD",21,FALSE,18,0,3,0,TRUE,TRUE,TRUE,FALSE
4757,Bradley Ave & Greenpoint Ave,5917.02,40.73565915,-73.93478841,71,"KEY, CREDITCARD",21,FALSE,18,0,3,0,TRUE,TRUE,TRUE,FALSE
3125,45 Rd & 11 St,6319.01,40.74708586,-73.94977234,71,"KEY, CREDITCARD",23,FALSE,18,0,5,0,TRUE,TRUE,TRUE,FALSE
4488,4 Ave & 26 St,3596.04,40.660079,-73.998633,71,"KEY, CREDITCARD",24,FALSE,18,0,6,0,TRUE,TRUE,TRUE,FALSE
460,S 4 St & Wythe Ave,5204.05,40.71285887,-73.96590294,71,"KEY, CREDITCARD",25,FALSE,18,0,6,0,TRUE,TRUE,TRUE,FALSE
4431,Bergen St & 4 Ave,4322.06,40.68256426,-73.9798978,71,"KEY, CREDITCARD",34,FALSE,18,0,16,0,TRUE,TRUE,TRUE,FALSE
4734,W 33 St & 10 Ave,6492.04,40.75377337,-73.999376,71,"KEY, CREDITCARD",51,FALSE,18,0,33,0,TRUE,TRUE,TRUE,FALSE
3393,Richards St & Delavan St,4202.04,40.6794327,-74.00785041,71,"KEY, CREDITCARD",19,FALSE,19,0,0,0,TRUE,TRUE,TRUE,FALSE
3704,47 Ave & Skillman Ave,6237.01,40.74375241,-73.94176483,71,"KEY, CREDITCARD",19,FALSE,19,0,0,0,TRUE,TRUE,TRUE,FALSE
3759,Irving Ave & Jefferson St,5051.02,40.70538,-73.92535,71,"KEY, CREDITCARD",19,FALSE,19,0,0,0,TRUE,TRUE,TRUE,FALSE
4357,Ft. Hamilton Pkwy & E 2 St,3280.04,40.648005,-73.979342,71,"KEY, CREDITCARD",19,FALSE,19,0,0,0,TRUE,TRUE,TRUE,FALSE
3819,Green St & McGuinness Blvd,5860.02,40.73396,-73.95204,71,"KEY, CREDITCARD",20,FALSE,19,0,1,0,TRUE,TRUE,TRUE,FALSE
3756,White St & Moore St,4987.06,40.704508,-73.9351,71,"KEY, CREDITCARD",21,FALSE,19,0,1,0,TRUE,TRUE,TRUE,FALSE
3765,Bushwick Ave & Stagg St,5140.06,40.709897,-73.94008,71,"KEY, CREDITCARD",21,FALSE,19,0,2,0,TRUE,TRUE,TRUE,FALSE
4392,52 St & 1 Ave,3253.01,40.649292,-74.020105,71,"KEY, CREDITCARD",22,FALSE,19,0,3,0,TRUE,TRUE,TRUE,FALSE
3551,3 Ave & E 112 St,7543.15,40.795508,-73.941606,71,"KEY, CREDITCARD",23,FALSE,19,0,4,0,TRUE,TRUE,TRUE,FALSE
4685,Sterling Pl & 5 Ave,4208.01,40.67897007,-73.97855267,71,"KEY, CREDITCARD",27,FALSE,19,0,7,0,TRUE,TRUE,TRUE,FALSE
3368,5 Ave & 3 St,3987.06,40.6728155,-73.98352355,71,"KEY, CREDITCARD",30,FALSE,19,0,11,0,TRUE,TRUE,TRUE,FALSE
3823,Beaver St & Fayette St,4840.06,40.70099,-73.93921,71,"KEY, CREDITCARD",30,FALSE,19,0,11,0,TRUE,TRUE,TRUE,FALSE
4684,Railroad Ave & Kay Ave,4990.02,40.70514808,-73.97078097,71,"KEY, CREDITCARD",30,FALSE,19,0,11,0,TRUE,TRUE,TRUE,FALSE
4695,Orchard St & Grand St,5343.11,40.7173184,-73.9906776,71,"KEY, CREDITCARD",31,FALSE,19,0,11,0,TRUE,TRUE,TRUE,FALSE
3106,Driggs Ave & N Henry St,5542.04,40.72325,-73.94308,71,"KEY, CREDITCARD",52,FALSE,19,0,33,0,TRUE,TRUE,TRUE,FALSE
4366,Albemarle Rd & McDonald Ave,3166.03,40.645074,-73.979681,71,"KEY, CREDITCARD",20,FALSE,20,0,0,0,TRUE,TRUE,TRUE,FALSE
3340,Wolcott St & Dwight St,4054.02,40.6753274,-74.0100698,71,"KEY, CREDITCARD",21,FALSE,20,0,1,0,TRUE,TRUE,TRUE,FALSE
3608,5 St & 51 Ave,6137.04,40.7423737,-73.9566,71,"KEY, CREDITCARD",21,FALSE,20,0,1,0,TRUE,TRUE,TRUE,FALSE
4113,Icahn Stadium,7514.01,40.79346,-73.92389,71,"KEY, CREDITCARD",22,FALSE,20,0,1,0,TRUE,TRUE,TRUE,FALSE
3256,Pier 40 - Hudson River Park,5696.03,40.72771408,-74.01129574,71,"KEY, CREDITCARD",23,FALSE,21,0,0,0,TRUE,TRUE,TRUE,FALSE
3315,Henry St & Degraw St,4380.08,40.6847514,-73.99917254,71,"KEY, CREDITCARD",23,FALSE,21,0,2,0,TRUE,TRUE,TRUE,FALSE
3337,Dwight St & Van Dyke St,3981.1,40.67363551,-74.01195556,71,"KEY, CREDITCARD",23,FALSE,21,0,2,0,TRUE,TRUE,TRUE,FALSE
4379,34 St & 4 Ave,3492.04,40.655278,-74.003101,71,"KEY, CREDITCARD",23,FALSE,21,0,2,0,TRUE,TRUE,TRUE,FALSE
3693,N 11 St & Kent Ave,5489.04,40.72248189,-73.95921931,71,"KEY, CREDITCARD",27,FALSE,21,0,5,0,TRUE,TRUE,TRUE,FALSE
4270,62 St & Northern Blvd,6536.02,40.754176,-73.900318,71,"KEY, CREDITCARD",27,FALSE,21,0,5,0,TRUE,TRUE,TRUE,FALSE
3069,Lorimer St & Broadway,4965.01,40.70411791,-73.94818595,71,"KEY, CREDITCARD",29,FALSE,21,0,8,0,TRUE,TRUE,TRUE,FALSE
4377,Dahill Rd & 12 Ave,3208.07,40.646037,-73.980963,71,"KEY, CREDITCARD",22,FALSE,22,0,0,0,TRUE,TRUE,TRUE,FALSE
4462,10 Ave & W 202 St,8543.01,40.86128197,-73.92141759,71,"KEY, CREDITCARD",23,FALSE,22,0,0,0,TRUE,TRUE,TRUE,FALSE
3769,White St & Johnson Ave,5099.03,40.707174,-73.93581,71,"KEY, CREDITCARD",23,FALSE,22,0,1,0,TRUE,TRUE,TRUE,FALSE
3774,Knickerbocker Ave & George St,4979.07,40.704425,-73.92836,71,"KEY, CREDITCARD",23,FALSE,22,0,1,0,TRUE,TRUE,TRUE,FALSE
4378,Church Ave & Story St,3007.05,40.642031,-73.981073,71,"KEY, CREDITCARD",23,FALSE,22,0,1,0,TRUE,TRUE,TRUE,FALSE
3404,7 St & 5 Ave,3914.02,40.6704922,-73.98541675,71,"KEY, CREDITCARD",27,FALSE,22,0,5,0,TRUE,TRUE,TRUE,FALSE
3312,1 Ave & E 94 St,7286.05,40.7817212,-73.94594,71,"KEY, CREDITCARD",39,FALSE,22,0,17,0,TRUE,TRUE,TRUE,FALSE
3342,Pioneer St & Richards St,4128.08,40.6777748,-74.0094613,71,"KEY, CREDITCARD",23,FALSE,23,0,0,0,TRUE,TRUE,TRUE,FALSE
3760,Willoughby Ave & Wyckoff Ave,5010.02,40.705614,-73.92153,71,"KEY, CREDITCARD",23,FALSE,23,0,0,0,TRUE,TRUE,TRUE,FALSE
3779,Hart St & Wyckoff Ave,4971.01,40.704876,-73.919911,71,"KEY, CREDITCARD",24,FALSE,23,0,1,0,TRUE,TRUE,TRUE,FALSE
3364,Carroll St & 5 Ave,4060.09,40.6751622,-73.9814832,71,"KEY, CREDITCARD",27,FALSE,23,0,4,0,TRUE,TRUE,TRUE,FALSE
3254,Soissons Landing,4590.01,40.69231661,-74.01486576,71,"KEY, CREDITCARD",29,FALSE,23,0,6,0,TRUE,TRUE,TRUE,FALSE
4708,Kenmare St & Elizabeth St,5453.06,40.72054,-73.9949,71,"KEY, CREDITCARD",37,FALSE,23,0,12,0,TRUE,TRUE,TRUE,FALSE
307,Canal St & Rutgers St,5303.08,40.71427487,-73.98990025,71,"KEY, CREDITCARD",45,FALSE,23,0,22,0,TRUE,TRUE,TRUE,FALSE
394,E 9 St & Avenue C,5616.01,40.72521311,-73.97768752,71,"KEY, CREDITCARD",34,FALSE,24,0,10,0,TRUE,TRUE,TRUE,FALSE
4386,57 St & 1 Ave,3178.02,40.646377,-74.023087,71,"KEY, CREDITCARD",27,FALSE,25,0,2,0,TRUE,TRUE,TRUE,FALSE
4290,20 Ave & 38 St,7196.04,40.777112,-73.902382,71,"KEY, CREDITCARD",29,FALSE,25,0,4,0,TRUE,TRUE,TRUE,FALSE
3092,Berry St & N 8 St,5379.09,40.7190095,-73.95852515,71,"KEY, CREDITCARD",27,FALSE,26,0,1,0,TRUE,TRUE,TRUE,FALSE
3101,N 12 St & Bedford Ave,5450.04,40.72079821,-73.95484712,71,"KEY, CREDITCARD",27,FALSE,26,0,1,0,TRUE,TRUE,TRUE,FALSE
4418,2 Ave & 32 St,3532.02,40.659176,-74.006584,71,"KEY, CREDITCARD",27,FALSE,26,0,1,0,TRUE,TRUE,TRUE,FALSE
3738,Delancey St & Eldridge St,5414.07,40.719383,-73.991479,71,"KEY, CREDITCARD",31,FALSE,26,0,5,0,TRUE,TRUE,TRUE,FALSE
260,Broad St & Bridge St,4962.08,40.70365182,-74.01167797,71,"KEY, CREDITCARD",49,FALSE,26,0,23,0,TRUE,TRUE,TRUE,FALSE
3335,Union St & 4 Ave,4175.15,40.6772744,-73.98282002,71,"KEY, CREDITCARD",28,FALSE,28,0,0,0,TRUE,TRUE,TRUE,FALSE
4359,Parade Pl & Crooke Ave,3376.02,40.651847,-73.965248,71,"KEY, CREDITCARD",30,FALSE,29,0,0,0,TRUE,TRUE,TRUE,FALSE
4361,Caton Ave & E 10 St,3230.01,40.648481,-73.97058,71,"KEY, CREDITCARD",30,FALSE,29,0,1,0,TRUE,TRUE,TRUE,FALSE
3298,Warren St & Court St,4413.08,40.686371,-73.99383324,71,"KEY, CREDITCARD",31,FALSE,29,0,2,0,TRUE,TRUE,TRUE,FALSE
3917,Willoughby St & Ashland Pl,4587.02,40.69178,-73.97877,71,"KEY, CREDITCARD",31,FALSE,29,0,2,0,TRUE,TRUE,TRUE,FALSE
4281,Morton St & Washington St,5772.05,40.73115,-74.00887,71,"KEY, CREDITCARD",31,FALSE,29,0,2,0,TRUE,TRUE,TRUE,FALSE
4482,Warren St & Smith St,4371.01,40.68542401,-73.99127774,71,"KEY, CREDITCARD",33,FALSE,29,0,4,0,TRUE,TRUE,TRUE,FALSE
3588,Vernon Blvd & 10 St,6937.07,40.7671863,-73.9373554,71,"KEY, CREDITCARD",41,FALSE,29,0,11,0,TRUE,TRUE,TRUE,FALSE
4363,E 8 St & Caton Ave,3272.01,40.648055,-73.972432,71,"KEY, CREDITCARD",30,FALSE,30,0,0,0,TRUE,TRUE,TRUE,FALSE
238,Bank St & Washington St,5964.01,40.7361967,-74.00859207,71,"KEY, CREDITCARD",31,FALSE,30,0,1,0,TRUE,TRUE,TRUE,FALSE
328,Watts St & Greenwich St,5578.02,40.72405549,-74.00965965,71,"KEY, CREDITCARD",35,FALSE,30,0,4,0,TRUE,TRUE,TRUE,FALSE
3402,Court St & State St,4488.08,40.6902375,-73.99203074,71,"KEY, CREDITCARD",32,FALSE,31,0,0,0,TRUE,TRUE,TRUE,FALSE
4694,South St & Pike St,5159.07,40.70991807,-73.991611,71,"KEY, CREDITCARD",35,FALSE,31,0,4,0,TRUE,TRUE,TRUE,FALSE
4037,Roosevelt Island Tramway,6599.01,40.757284,-73.9536,71,"KEY, CREDITCARD",39,FALSE,31,0,6,0,TRUE,TRUE,TRUE,FALSE
4688,Whitehall St & Bridge St,4962.02,40.70366171,-74.01318133,71,"KEY, CREDITCARD",42,FALSE,32,0,9,0,TRUE,TRUE,TRUE,FALSE
161,LaGuardia Pl & W 3 St,5721.14,40.72917025,-73.99810231,71,"KEY, CREDITCARD",35,FALSE,33,0,1,0,TRUE,TRUE,TRUE,FALSE
3116,Huron St & Franklin St,5869.04,40.73266,-73.95826,71,"KEY, CREDITCARD",35,FALSE,33,0,1,0,TRUE,TRUE,TRUE,FALSE
3420,Douglass St & 3 Ave,4217.02,40.6802133,-73.98432695,71,"KEY, CREDITCARD",35,FALSE,33,0,1,0,TRUE,TRUE,TRUE,FALSE
3658,W 18 St & 9 Ave,6190.03,40.74353373,-74.00367558,71,"KEY, CREDITCARD",39,FALSE,33,0,5,0,TRUE,TRUE,TRUE,FALSE
195,Liberty St & Broadway,5105.01,40.70905623,-74.01043382,71,"KEY, CREDITCARD",45,FALSE,33,0,12,0,TRUE,TRUE,TRUE,FALSE
4660,Water St & Gouverneur Ln,4993.15,40.70469668,-74.00803417,71,"KEY, CREDITCARD",37,FALSE,35,0,1,0,TRUE,TRUE,TRUE,FALSE
313,Washington Ave & Park Ave,4724.03,40.69610226,-73.96751037,71,"KEY, CREDITCARD",55,FALSE,38,0,17,0,TRUE,TRUE,TRUE,FALSE
3478,2 Ave & 36 St,3460.01,40.65708867,-74.00870204,71,"KEY, CREDITCARD",43,FALSE,39,0,3,0,TRUE,TRUE,TRUE,FALSE
294,Washington Square E,5755.09,40.73049393,-73.9957214,71,"KEY, CREDITCARD",64,FALSE,39,0,25,0,TRUE,TRUE,TRUE,FALSE
236,St Marks Pl & 2 Ave,5669.1,40.7284186,-73.98713956,71,"KEY, CREDITCARD",73,FALSE,39,0,34,0,TRUE,TRUE,TRUE,FALSE
4693,7 Ave S & Bleecker St,5805.07,40.73213896,-74.00363803,71,"KEY, CREDITCARD",59,FALSE,49,0,10,0,TRUE,TRUE,TRUE,FALSE
3344,Pioneer St & Van Brunt St,4169.04,40.679043,-74.011169,71,"KEY, CREDITCARD",38,FALSE,36,1,0,0,TRUE,TRUE,TRUE,FALSE
4297,Greenwich St & Perry St,5922.04,40.73498,-74.00697,71,"KEY, CREDITCARD",45,FALSE,42,1,1,0,TRUE,TRUE,TRUE,FALSE
3260,Mercer St & Bleecker St,5679.05,40.72706363,-73.99662137,71,"KEY, CREDITCARD",45,FALSE,37,1,6,0,TRUE,TRUE,TRUE,FALSE
4278,Albany St & Greenwich St,5145.02,40.709267,-74.013247,71,"KEY, CREDITCARD",46,FALSE,41,1,4,0,TRUE,TRUE,TRUE,FALSE
5009,Pacific St & Smith St,4446.03,40.68788094,-73.98939282,71,"KEY, CREDITCARD",47,FALSE,41,1,4,0,TRUE,TRUE,TRUE,FALSE
308,St James Pl & Oliver St,5238.05,40.71307916,-73.99851193,71,"KEY, CREDITCARD",47,FALSE,36,1,10,0,TRUE,TRUE,TRUE,FALSE
4697,E 6 St & 2 Ave,5669.12,40.72737869,-73.98840845,71,"KEY, CREDITCARD",47,FALSE,36,1,10,0,TRUE,TRUE,TRUE,FALSE
390,Duffield St & Willoughby St,4596.05,40.69221589,-73.9842844,71,"KEY, CREDITCARD",48,FALSE,41,1,6,0,TRUE,TRUE,TRUE,FALSE
4333,E 5 St & Cooper Sq,5712.12,40.72769,-73.990993,71,"KEY, CREDITCARD",50,FALSE,45,1,4,0,TRUE,TRUE,TRUE,FALSE
3419,Douglass St & 4 Ave,4175.14,40.6792788,-73.98154004,71,"KEY, CREDITCARD",51,FALSE,47,1,3,0,TRUE,TRUE,TRUE,FALSE
4425,India St Pier,5794.05,40.73173479,-73.96123901,71,"KEY, CREDITCARD",54,FALSE,48,1,4,0,TRUE,TRUE,TRUE,FALSE
4625,Bridge St & York St,4853.06,40.70133448,-73.98471236,71,"KEY, CREDITCARD",54,FALSE,47,1,6,0,TRUE,TRUE,TRUE,FALSE
146,Hudson St & Reade St,5359.1,40.71625008,-74.0091059,71,"KEY, CREDITCARD",55,FALSE,53,1,1,0,TRUE,TRUE,TRUE,FALSE
259,South St & Whitehall St,4846.01,40.70122128,-74.01234218,71,"KEY, CREDITCARD",55,FALSE,40,1,14,0,TRUE,TRUE,TRUE,FALSE
383,Greenwich Ave & Charles St,5914.08,40.735238,-74.000271,71,"KEY, CREDITCARD",57,FALSE,53,1,0,0,TRUE,TRUE,TRUE,FALSE
360,William St & Pine St,5065.12,40.70717936,-74.00887308,71,"KEY, CREDITCARD",57,FALSE,47,1,8,0,TRUE,TRUE,TRUE,FALSE
4602,Adams St & Prospect St,4821.1,40.70076308,-73.98869812,71,"KEY, CREDITCARD",59,FALSE,37,1,20,0,TRUE,TRUE,TRUE,FALSE
380,W 4 St & 7 Ave S,5880.02,40.73401143,-74.00293877,71,"KEY, CREDITCARD",60,FALSE,56,1,1,0,TRUE,TRUE,TRUE,FALSE
368,Carmine St & 6 Ave,5763.03,40.73038599,-74.00214988,71,"KEY, CREDITCARD",63,FALSE,58,1,2,0,TRUE,TRUE,TRUE,FALSE
3467,W Broadway & Spring St,5569.06,40.72494672,-74.00165856,71,"KEY, CREDITCARD",66,FALSE,57,1,5,0,TRUE,TRUE,TRUE,FALSE
4749,N Moore St & Hudson St,5470.02,40.71996118,-74.00844321,71,"KEY, CREDITCARD",66,FALSE,50,1,14,0,TRUE,TRUE,TRUE,FALSE
350,Clinton St & Grand St,5303.06,40.71559509,-73.9870295,71,"KEY, CREDITCARD",69,FALSE,42,1,26,0,TRUE,TRUE,TRUE,FALSE
3746,6 Ave & Broome St,5610.09,40.72431,-74.00473,71,"KEY, CREDITCARD",72,FALSE,58,1,11,0,TRUE,TRUE,TRUE,FALSE
363,West Thames St,5114.06,40.70834698,-74.01713445,71,"KEY, CREDITCARD",73,FALSE,66,1,4,0,TRUE,TRUE,TRUE,FALSE
377,6 Ave & Canal St,5500.07,40.72243797,-74.00566443,71,"KEY, CREDITCARD",73,FALSE,59,1,12,0,TRUE,TRUE,TRUE,FALSE
358,Christopher St & Greenwich St,5847.01,40.73291553,-74.00711384,71,"KEY, CREDITCARD",74,FALSE,55,1,18,0,TRUE,TRUE,TRUE,FALSE
116,W 17 St & 8 Ave,6148.02,40.74177603,-74.00149746,71,"KEY, CREDITCARD",74,FALSE,47,1,23,0,TRUE,TRUE,TRUE,FALSE
4337,E 1 St & 1 Ave,5593.01,40.72335598,-73.98864985,71,"KEY, CREDITCARD",75,FALSE,55,1,18,0,TRUE,TRUE,TRUE,FALSE
3410,Dean St & Hoyt St,4446.05,40.6864442,-73.98759104,71,"KEY, CREDITCARD",77,FALSE,73,1,2,0,TRUE,TRUE,TRUE,FALSE
462,W 22 St & 10 Ave,6306.06,40.74691959,-74.00451887,71,"KEY, CREDITCARD",77,FALSE,63,1,10,0,TRUE,TRUE,TRUE,FALSE
297,E 15 St & 3 Ave,5863.07,40.734232,-73.986923,71,"KEY, CREDITCARD",78,FALSE,55,1,21,0,TRUE,TRUE,TRUE,FALSE
482,W 15 St & 7 Ave,6030.06,40.73935542,-73.99931783,71,"KEY, CREDITCARD",79,FALSE,58,1,18,0,TRUE,TRUE,TRUE,FALSE
